ID,OBRA,CREATED,DESCRICAO,CLASSE_COMP,INSUMO_ATUAL,IP_D,UNIDADE,COEF_SIURB
422,Obra C,2021-04-26 11:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.566,H/M2,1.4849
423,Obra C,2021-04-27 11:30:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.5609756097561,H/M2,1.4849
424,Obra C,2021-04-27 12:30:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.01010101010101,H/M2,1.4849
425,Obra C,2021-04-28 11:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.825949367088608,H/M2,1.4849
426,Obra C,2021-04-28 11:35:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.730612244897959,H/M2,1.4849
427,Obra C,2021-04-30 11:30:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,2.06881143878463,H/M2,1.4849
428,Obra C,2021-05-03 11:52:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.09398496240601,H/M2,1.4849
429,Obra C,2021-05-03 12:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.976769911504425,H/M2,1.4849
430,Obra C,2021-05-03 12:22:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.03620178041543,H/M2,1.4849
431,Obra C,2021-05-04 11:30:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.07744107744108,H/M2,1.4849
432,Obra C,2021-05-04 11:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.872983870967742,H/M2,1.4849
433,Obra C,2021-05-04 12:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.19891378139851,H/M2,1.4849
434,Obra C,2021-05-05 11:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,4.51612903225806,H/M2,1.4849
435,Obra C,2021-05-05 12:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.13411458333333,H/M2,1.4849
436,Obra C,2021-05-06 11:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.19613259668508,H/M2,1.4849
437,Obra C,2021-05-06 11:52:30,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.73611111111111,H/M2,1.4849
438,Obra C,2021-05-07 10:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.17667844522968,H/M2,1.4849
439,Obra C,2021-05-07 11:20:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,4.51176470588235,H/M2,1.4849
440,Obra C,2021-05-10 11:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,2.53216374269006,H/M2,1.4849
441,Obra C,2021-05-18 16:15:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.919117647058823,H/M2,1.4849
442,Obra C,2021-05-19 12:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.746578183326421,H/M2,1.4849
443,Obra C,2021-05-20 12:00:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.871248789932236,H/M2,1.4849
444,Obra C,2021-05-20 12:35:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,2.83813861386139,H/M2,1.4849
445,Obra C,2021-05-21 11:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,3.93909090909091,H/M2,1.4849
446,Obra C,2021-05-24 09:10:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.09557522123894,H/M2,1.4849
447,Obra C,2021-05-24 21:40:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.27511961722488,H/M2,1.4849
448,Obra C,2021-05-28 13:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.809725158562368,H/M2,1.4849
449,Obra C,2021-06-04 12:15:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.52788104089219,H/M2,1.4849
450,Obra C,2021-06-07 08:50:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,2.48698305084746,H/M2,1.4849
451,Obra C,2021-06-25 11:30:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,1.11111111111111,H/M2,1.4849
452,Obra C,2021-07-05 12:25:00,BLOCOS VAZADOS DE CONCRETO - 19CM,ALVENARIA BLOCOS DE CONCRETO 3,MAO DE OBRA,0.761316872427984,H/M2,1.4849
